title,address,longitude,latitude,coord_type,,income,jobname,url
讴鹏信息科技（上海）有限公司,上海市漕河泾开发区桂平路,121.404164,31.176220,3,,1-1.5万/月,E-commerce test engineer- Web,http://jobs.51job.com/all/co2265535.html
上海柒羽文化发展有限公司,徐汇区龙吴路410弄87号623室,121.458248,31.165032,3,,0.8-1.2万/月,（赛事平台）前端开发工程师,http://jobs.51job.com/all/co4324386.html
北京兮易信息技术有限公司,海淀区西四环北路160号玲珑天地A座212,116.282803,39.938154,3,,1-1.5万/月,前端工程师,http://jobs.51job.com/all/co3944538.html
上海金程教育培训有限公司,上海市虹口区松花江路2539号复旦科技园1号楼11楼,121.503923,31.300101,3,,1-1.5万/月,Web前端开发工程师/三年及以上相关工作经验,http://jobs.51job.com/all/co2344686.html
上海大岂网络科技有限公司,徐汇区乐山路33号1号楼708室,121.438841,31.201719,3,,1-2万/月,高级Web前端开发工程师,http://jobs.51job.com/all/co3703777.html
上海速邦信息科技有限公司,黄浦区人民路998号金天地国际大厦12B，12B02室,121.489516,31.228681,3,,1.2-2万/月,高级运维工程师,http://jobs.51job.com/all/co2490552.html
上海珮钧金融信息服务有限公司,,,,3,,20-30万/年,技术总监,http://jobs.51job.com/all/co4463012.html
环娱电子商务（上海）有限公司,上海市长宁区协和路787号,121.362001,31.222591,3,,2-2.5万/月,IT技术开发经理,http://jobs.51job.com/all/co3567039.html
上海小牦牛网络科技有限公司,浦东新区盛夏路560号506室,121.633196,31.214049,3,,1.5-2.5万/月,技术经理,http://jobs.51job.com/all/co3941986.html
上海创贤网络科技有限公司,杨浦区淞沪路234号创智天地1号楼201室,121.517910,31.309957,3,,2.5-3万/月,资深后端开发工程师,http://jobs.51job.com/all/co3711417.html
上海三融股权投资管理有限公司,上海市徐汇区淮海中路1010号嘉华中心3203-3204室,121.462592,31.222165,3,,1-1.5万/月,测试工程师,http://jobs.51job.com/all/co3463548.html
上海耶购电子商务有限公司,上海市普陀区金沙江路1678号2003、2005、2006、2007、2008、2009室,121.385142,31.238912,3,,1.6-2.2万/月,运维工程师,http://jobs.51job.com/all/co4262502.html
上海天坊信息科技有限公司,淮海中路1010号嘉华中心2903室,121.470677,31.226198,3,,1.1-1.3万/月,高级软件测试工程师,http://jobs.51job.com/all/co3570873.html
上海方融科技有限责任公司,浦东新区浦东南路华融大厦,121.523857,31.232080,3,,1.5-2万/月,高级资深前端开发工程师,http://jobs.51job.com/all/co3690120.html
广州赛意信息科技股份有限公司,广州市天河区珠江东路12号高德置地冬广场H座16楼,113.332927,23.126371,3,,1-1.5万/月,电商技术顾问,http://jobs.51job.com/all/co159304.html
付临门支付有限公司,上海市徐汇区龙田路195号天华信息园4号楼10楼,121.447666,31.180149,3,,0.8-1万/月,系统工程师,http://jobs.51job.com/all/co312964.html
好孩子（中国）商贸有限公司,花桥国际商务城兆丰路18号,121.159235,31.290409,3,,1-1.5万/月,运维工程师,http://jobs.51job.com/all/co2573266.html
上海纽锋医疗科技有限公司,徐汇区斜土路2899号光启文化广场B幢102-1,121.447720,31.191700,3,,0.8-2.5万/月,前端开发工程师,http://jobs.51job.com/all/co4072201.html
同策房产咨询股份有限公司（集团）,上海市静安区江宁路358号,121.459767,31.239814,3,,1.5-3万/月,全栈工程师,http://jobs.51job.com/all/co3227813.html
上海橙汁健康科技有限公司,上海市长宁区金钟路968号凌空SOHO,121.358702,31.227824,3,,0.6-1.2万/月,Web前端开发工程师（HTML5方向）,http://jobs.51job.com/all/co3846696.html
上海浅橙网络科技有限公司,杨浦区政学路88号创智天地四期5号楼602,121.516748,31.311773,3,,1.5-2万/月,中级测试工程师,http://jobs.51job.com/all/co4154005.html
金恪投资控股股份有限公司,陆家嘴世纪金融广场3号楼28楼,121.541884,31.218922,3,,2-3万/月,HTML5前端高级工程师（甲方大型互联网项目）,http://jobs.51job.com/all/co2909735.html
上海驻云信息科技有限公司,上海市浦东新区科苑路399号张江创新园7号楼,121.596413,31.210508,3,,1-2万/月,Linux中级运维工程师,http://jobs.51job.com/all/co3298284.html
穿衣助手,杨浦区政府路18号波司登国际大厦17层,121.524555,31.315102,3,,1.5-2.5万/月,高级web前端开发工程师,http://jobs.51job.com/all/co2829139.html
长泰广场,浦东新区金科路2889弄长泰广场D座GF层运营办公室,121.608481,31.211998,3,,20-30万/年,中级研发工程师,http://jobs.51job.com/all/co3358921.html
上海银贤信息科技有限公司,上海市普陀区常德路1239号常德大厦8楼,121.442940,31.247229,3,,1-1.5万/月,急招 服务器运维工程师,http://jobs.51job.com/all/co3243923.html
点点客信息技术股份有限公司,徐汇区虹漕路88号越虹广场B座17-19楼,0.000000,0.000000,3,,1.5-2万/月,白盒测试,http://jobs.51job.com/all/co4109371.html
上海钢之家电子商务股份有限公司,上海市浦东新区东方路818号众城大厦23楼,121.532211,31.232682,3,,5-8千/月,软件工程师,http://jobs.51job.com/all/co608214.html
上海鹰谷信息科技有限公司,浦东新区张江高科技园区郭守敬路498号15号楼206室,121.604990,31.216016,3,,0.8-1.2万/月,软件测试工程师,http://jobs.51job.com/all/co3113620.html
上海时代天使医疗器械有限公司,上海市杨浦区淞沪路333号创智天地广场12号楼5楼,121.521090,31.309741,3,,0.6-1万/月,BI工程师,http://jobs.51job.com/all/co2449618.html
拜登集团,上海市浦东新区碧波路912弄7号楼,121.589864,31.201872,3,,1-1.5万/月,后端开发工程师,http://jobs.51job.com/all/co3554330.html
上海咖啡猫文化传播有限公司,上海市松江区佘山镇明业路1066-1068号,121.185506,31.122680,3,,1-2万/月,IT总监,http://jobs.51job.com/all/co3765308.html
广州毕牧浦机械设备有限公司,南沙区丰泽路,113.528255,22.798656,3,,1.2-1.6万/月,美资500强外企-数字市场营销专员Digital(SEO),http://jobs.51job.com/all/co4111655.html
惠众商务顾问（北京）有限公司上海...,上海市长宁区延安西路2299号世贸大厦2401-2404室,121.406249,31.207148,3,,1-1.5万/月,Web前端开发工程师,http://jobs.51job.com/all/co3694798.html
润申信息科技（上海）有限公司,上海市杨浦区长阳路1687号长阳谷科技园1411室,121.541395,31.277487,3,,0.8-1.2万/月,.NET开发工程师,http://jobs.51job.com/all/co2326582.html
上海信而富企业管理有限公司,长宁区淞虹路207号明基广场D栋5楼,121.366994,31.226531,3,,1-2万/月,高级性能测试工程师,http://jobs.51job.com/all/co3594092.html
上海麦子资产管理有限公司,上海徐汇区肇嘉浜路1033号徐家汇国际大厦19-20楼,121.448171,31.201349,3,,1.5-2万/月,软件测试工程师,http://jobs.51job.com/all/co2314149.html
上海名拓网络技术有限公司,上海徐汇区石龙路569号1号楼502,121.456665,31.163503,3,,1-1.5万/月,视频监控软件研发工程师,http://jobs.51job.com/all/co2388162.html
2144游戏,浦东软件园,121.538180,31.222803,3,,1.5-3万/月,游戏服务器主程（短连接项目）,http://jobs.51job.com/all/co2519705.html
上海缘通科技有限公司,上海市长宁区通协路268号尚品都汇5楼A506A室,121.362538,31.232402,3,,1-1.5万/月,高级运维开发工程师,http://jobs.51job.com/all/co186017.html
上海红耶国际贸易有限公司,上海普陀区中江路388号国盛中心1号楼1507（长风公园对面）,121.402562,31.232101,3,,0.6-2万/月,程序设计工程师,http://jobs.51job.com/all/co2209030.html
上海秦苍信息科技有限公司,上海市浦东新区峨山路91弄陆家嘴软件园9号楼8楼,121.538180,31.222803,3,,2.5-3万/月,全栈工程师,http://jobs.51job.com/all/co3303684.html
团盈（上海）网络科技有限公司,上海市浦东新区浦东南路855号i座,121.521449,31.238385,3,,1-1.5万/月,web前端工程师,http://jobs.51job.com/all/co3210326.html
仁中（上海）股权投资基金管理有限...,新金桥路1599号东方企业万国中心C2栋7楼,121.627072,31.262495,3,,1-2万/月,金融软件开发工程师,http://jobs.51job.com/all/co3474145.html
上海聚杰信息技术有限公司,上海市闸北区平型关路138号108创意广场银座306室,121.473096,31.273498,3,,1-1.2万/月,HTML5开发工程师,http://jobs.51job.com/all/co2294956.html
上海即富信息技术服务有限公司,上海市浦东新区金科路2555号中国芯科技园C栋,121.606535,31.218683,3,,0.8-1.5万/月,测试工程师,http://jobs.51job.com/all/co3222648.html
三艾人才咨询（上海）有限公司,中山北路3856弄2号16F,121.417898,31.232751,3,,1-1.5万/月,Infra 主管,http://jobs.51job.com/all/co2721949.html
联芯科技有限公司,上海市浦东新区明月路1258号,121.582817,31.239004,3,,1-2.5万/月,高级工具软件工程师,http://jobs.51job.com/all/co2195588.html
title,address,longitude,latitude,coord_type,,income,jobname,url
丰度电气（上海）有限公司,上海松江新飞路1301号,121.324003,31.042867,3,,6-10万/年,Web前端开发工程师,http://jobs.51job.com/all/co2656400.html
格林豪泰酒店（中国）有限公司,中山北路1238号,121.452223,31.263418,3,,0.8-1万/月,信息技术/运维主管,http://jobs.51job.com/all/co351412.html
上海家策教育科技有限公司,上海市徐汇区南丹东路300弄亚都商务楼1201室,121.444842,31.194857,3,,1.2-1.8万/月,前端开发工程师,http://jobs.51job.com/all/co4058809.html
弘哲投资管理（上海）有限公司,上海市长宁区延安西路500号万宝国际28楼,121.426976,31.211418,3,,0.8-1.5万/月,后台技术工程师,http://jobs.51job.com/all/co3124897.html
畅捷通信息技术股份有限公司,海淀区北清路68号用友软件园中区D座,116.242911,40.074002,3,,23-35万/年,研发经理（南昌）,http://jobs.51job.com/all/co4268214.html
深圳华智融科技股份有限公司,深圳市南山区科苑路11号金融科技大厦A座14楼AB单元,113.951077,22.552117,3,,1-2万/月,移动端H5开发工程师（上海）,http://jobs.51job.com/all/co2790503.html
华存数据信息技术有限公司,上海市浦东新区峨山路91弄20号陆家嘴软件园9号楼南塔5楼,121.540070,31.222279,3,,1.5-2万/月,Zabbix高级研发工程师,http://jobs.51job.com/all/co2883958.html
通联支付网络服务股份有限公司,上海市浦东新区杨高南路799号陆家嘴世纪金融广场,121.541170,31.219996,3,,1-1.5万/月,运维研发岗,http://jobs.51job.com/all/co2267502.html
上海游竞网络科技有限公司,上海市闸北区广中西路777弄99号江裕大厦10层,121.445090,31.285373,3,,1-1.5万/月,测试工程师（龙珠悠悠）,http://jobs.51job.com/all/co3183073.html
博彦科技股份有限公司,北京市海淀区西北旺东路10号院7号楼博彦科技大厦,116.289186,40.054903,3,,1-1.5万/月,移动端前端开发-上海-01959,http://jobs.51job.com/all/co4252.html
上海数据交易中心有限公司,上海市静安区万荣路1268号云立方三层,121.454756,31.235381,3,,1-1.8万/月,测试工程师,http://jobs.51job.com/all/co3913420.html
上海豫园黄金珠宝集团有限公司,上海市浦东新区浦东南路3888号,121.509009,31.191115,3,,1.5-2万/月,后端开发工程师,http://jobs.51job.com/all/co2476511.html
乔山健身器材（上海）有限公司,上海市嘉定出口加工区宝钱公路4500号A区-1,121.175393,31.403877,3,,0.6-1万/月,MCU软件开发工程师,http://jobs.51job.com/all/co2293124.html
上海宏沙网络科技有限公司,上海市浦东新区晨晖路377弄61号,0.000000,0.000000,3,,1.5-2万/月,服务端开发工程师,http://jobs.51job.com/all/co4381671.html
银嘉（上海）金融信息服务有限公司,徐汇区龙漕路299号天华信息科技园4号楼10楼,121.447666,31.180149,3,,0.8-1万/月,系统工程师,http://jobs.51job.com/all/co3132632.html
上海移品信息技术有限公司,上海漕河泾科技绿洲三期（地铁9号线）,121.424982,31.181001,3,,1-1.7万/月,高级Java开发工程师,http://jobs.51job.com/all/co2951548.html
上海微食信息科技有限公司,上海市徐汇区漕溪北路45号301室,121.440827,31.191345,3,,1-1.5万/月,高级JAVA开发工程师,http://jobs.51job.com/all/co3759428.html
上海网达软件股份有限公司,上海市浦东新区新金桥路27号Office Park 13号楼3层,121.599480,31.250680,3,,1-1.5万/月,测试开发工程师,http://jobs.51job.com/all/co2318076.html
上海脉淼信息科技有限公司,浦东盛夏路500弄星峰企业园,0.000000,0.000000,3,,1.5-2.2万/月,系统安全工程师,http://jobs.51job.com/all/co4249738.html
上海莫视智能科技有限公司,上海市浦东新区南泉北路1019号明珠中心419室,121.525385,31.232183,3,,1.3-1.5万/月,Java开发工程师(外派杭州),http://jobs.51job.com/all/co4152479.html
上海诺基亚贝尔股份有限公司,浦东新区宁桥路388号,121.618024,31.256253,3,,,OTN Test Advisory Engineer,http://jobs.51job.com/all/co521762.html
elong.com/艺龙旅行网,北京朝阳区酒仙桥中路10号星科大厦C座三层,116.500476,39.982254,3,,1.8-2.6万/月,移动前端开发工程师-国内酒店,http://jobs.51job.com/all/co270066.html
小站教育,上海市静安区延平路121号三和大厦3楼小站教育,121.447605,31.234887,3,,1.5-2万/月,高级测试工程师,http://jobs.51job.com/all/co2847909.html
上海东方汇直复营销有限公司,中江路888号五芳斋大厦五楼西室,121.398953,31.240831,3,,1-1.5万/月,IT物流系统运维工程师,http://jobs.51job.com/all/co1991864.html
上海小零网络科技有限公司,上海市浦东新区张衡路666号,121.602126,31.193505,3,,1.5-2.5万/月,前端开发工程师,http://jobs.51job.com/all/co4351683.html
银联商务有限公司,上海市浦东新区张衡路1006-1008号,121.612884,31.196199,3,,10-25万/年,测试开发工程师,http://jobs.51job.com/all/co2150127.html
李宁（中国）体育用品有限公司,北京市通州区嘉创一路兴光五街八号李宁中心,116.559542,39.823839,3,,1-1.5万/月,产品经理-00343,http://jobs.51job.com/all/co149968.html
月星置业集团,,,,3,,,前端工程师,http://jobs.51job.com/all/cohttp://yuexing.51job.com/home.php.html
上海诺石信息科技有限公司,黄陂南路,121.479798,31.228753,3,,1.5-2万/月,高级前端开发工程师,http://jobs.51job.com/all/co3552403.html
上海旺旺食品集团有限公司,上海市闵行区红松东路1088号,121.402511,31.193573,3,,1-1.5万/月,系统运维主管,http://jobs.51job.com/all/co121934.html
中运富通控股集团有限公司,上海市长宁区虹桥路1452号15层,121.408030,31.205263,3,,6-8千/月,游戏运维工程师,http://jobs.51job.com/all/co3817732.html
上海尼可尔斯电子科技股份有限公司,上海市金山区枫泾工业区兴坊路505号,121.109912,30.866759,3,,6-8千/月,SEO推广专员,http://jobs.51job.com/all/co3976208.html
上海尤鹿金融信息服务有限公司,上海徐汇区桂林路406号华鑫中心1号楼801,121.422498,31.179292,3,,1.5-2万/月,自动化软件测试工程师,http://jobs.51job.com/all/co4007068.html
杭州智才广赢信息技术有限公司上海...,上海市浦东新区,121.638481,31.230895,3,,1-1.5万/月,前端开发工程师,http://jobs.51job.com/all/co3421452.html
上海简斯网络科技有限公司,上海市徐汇区漕宝路80号光大会展中心D座706室,121.433270,31.173473,3,,0.8-1万/月,客服经理,http://jobs.51job.com/all/co4257684.html
上海可达汽车销售服务有限公司,上海市浦东新区川桥路500号,121.615332,31.250170,3,,4.5-6千/月,行政网管,http://jobs.51job.com/all/co3771321.html
上海原数民数字科技有限公司,上海市番禺路1028号数娱大厦4楼,121.434220,31.200972,3,,2.5-3万/月,后端工程师,http://jobs.51job.com/all/co4070413.html
北京爱论答科技有限公司,上海市静安区延平路135号wework,121.447074,31.235693,3,,1.5-2.5万/月,Web前端开发工程师/前端工程师,http://jobs.51job.com/all/co4265121.html
上海细微信息咨询有限公司,南京市雨花台区软件大道170-1号,118.763256,31.980803,3,,1.5-2.5万/月,前端开发工程师（web）,http://jobs.51job.com/all/co2611742.html
上海亿康医学检验所有限公司,上海市徐汇区田林路888弄漕河泾开发区科技绿洲一期1号楼102室,121.397550,31.170239,3,,6-8千/月,信息化高级专员,http://jobs.51job.com/all/co3890559.html
上海同瑞服饰有限公司,上海普陀区同普路1225弄9号,121.376248,31.235958,3,,0.5-1万/月,软件开发工程师,http://jobs.51job.com/all/co2471630.html
国泰君安证券股份有限公司,上海浦东银城中路168号上海银行大厦29楼,121.510800,31.245760,3,,,信用业务委员会 - 业务风险分析高级经理（IT方向）,http://jobs.51job.com/all/co1532881.html
盖朔（上海）科技有限公司,上海市闸北区永和路456号雍和创智广场A栋301室,121.444717,31.294044,3,,1.5-2万/月,网页设计/制作,http://jobs.51job.com/all/co2741532.html
上海千松互联网金融信息服务有限公司,上海市黄浦区,121.491289,31.237287,3,,1.5-2.5万/月,游戏服务端工程师,http://jobs.51job.com/all/co3704297.html
上海邑智信息科技有限公司,徐汇区番禺路1028号上海数娱大厦903室,121.434220,31.200972,3,,1-1.5万/月,Java 开发工程师,http://jobs.51job.com/all/co3747068.html
上海吾煎道餐饮管理有限公司,黄浦区天津路180号应氏大厦17F,121.489455,31.244198,3,,0.8-1万/月,IT网站设计与优化,http://jobs.51job.com/all/co4206280.html
华夏家博,上海市徐汇区古美路1582号C栋8F,121.403871,31.169782,3,,0.8-1万/月,高级测试工程师,http://jobs.51job.com/all/co2315133.html
社宝信息科技（上海）有限公司,上海市闸北区恒丰路218号东区7层,121.463280,31.247544,3,,0.8-1.2万/月,WEB前端开发工程师,http://jobs.51job.com/all/co3818347.html
艾博思科印刷出版咨询（北京）有限...,漕溪北路331号中金国际广场A座12楼1210室,121.445546,31.197240,3,,2-2.5万/月,图书馆服务工程师,http://jobs.51job.com/all/co4100327.html
上海可付信息技术有限公司,上海宝山区逸仙路2816号华滋大厦A栋606室,121.501285,31.341953,3,,1-1.5万/月,服务器运维工程师,http://jobs.51job.com/all/co3553251.html
title,address,longitude,latitude,coord_type,,income,jobname,url
上海勤享网络科技有限公司,上海市浦东新区沪南公路2420号,121.801503,31.047245,3,,1.8-2.5万/月,服务端主程序,http://jobs.51job.com/all/co3909753.html
上海旺利网络科技有限公司,上海松江区鼎源路618弄1号楼1栋德升集团,121.173782,31.036685,3,,2-3.5万/月,APP技术经理,http://jobs.51job.com/all/co3134770.html
上海市嘉定区南翔镇单磊化妆品店,闵行区虹中路393号,121.388318,31.189223,3,,1-1.5万/月,微商系统实施主管,http://jobs.51job.com/all/co3820073.html
上海栩之桔网络科技有限公司,,0.000000,0.000000,3,,1.5-2万/月,H5工程师,http://jobs.51job.com/all/co4346015.html
上海博集医疗科技有限公司,斜土路1223号之俊大厦2401-2403,121.470812,31.205626,3,,0.6-1.2万/月,Java开发工程师,http://jobs.51job.com/all/co3966707.html
上海百弓网络科技有限公司,上海中山西路1065号中山广场SOHO3Q,121.421505,31.204082,3,,1.5-2万/月,全栈工程师,http://jobs.51job.com/all/co467538.html
上海中路（集团）有限公司,浦东新区花木路832号,121.522666,31.241568,3,,0.8-1.2万/月,Web前端工程师（急招）,http://jobs.51job.com/all/co154201.html
上海智衍信息技术有限公司,金沙江西路1555弄373号,121.336335,31.246420,3,,1-1.5万/月,linux运维工程师,http://jobs.51job.com/all/co4080172.html
德普软件开发（上海）有限公司,徐汇区宜山路425号光启城2109室,121.435530,31.189765,3,,0.8-1万/月,项目经理,http://jobs.51job.com/all/co2589809.html
上海翼勋互联网金融信息服务有限公司,新上海国际大厦,121.516060,31.244597,3,,1.5-2万/月,前端开发工程师,http://jobs.51job.com/all/co3646453.html
海际汇（上海）实业有限公司,黄浦区南京东路800号19楼C座,121.481905,31.240944,3,,5-6.5千/月,IT软件技术专员,http://jobs.51job.com/all/co2646951.html
深兰科技（上海）有限公司,zhoumj@quixmart.com,0.000000,0.000000,3,,1.5-2.5万/月,DBA,http://jobs.51job.com/all/co4341299.html
上海顶羽网络科技有限公司,杨浦区隆昌路619号城市概念创意园区8号楼中B12,121.545155,31.282503,3,,0.6-1.2万/月,游戏运维,http://jobs.51job.com/all/co3444646.html
上海千波资产管理有限公司,徐汇区中山西路2020号华宜大厦1号楼201室,121.433321,31.188174,3,,1-1.5万/月,量化金融软件工程师,http://jobs.51job.com/all/co3783742.html
丽宝（上海）房地产开发有限公司,上海市闵行区苏虹路266号,121.321904,31.201843,3,,1-1.5万/月,IT经理,http://jobs.51job.com/all/co2601942.html
孜升企业营销策划（上海）有限公司,上海市徐汇区宜山路900号高科技产业化大厦,121.407971,31.177995,3,,1.2-1.5万/月,Java后端开发工程师,http://jobs.51job.com/all/co3208792.html
上海锐聘信息技术有限公司,徐汇区,121.443266,31.194616,3,,1-1.5万/月,虚拟化及系统运维工程师,http://jobs.51job.com/all/co3996646.html
上海欢旅金融信息服务有限公司,浦东新区峨山路633号博硕创意园A栋5楼,121.527506,31.219756,3,,1-1.5万/月,web前端开发工程师,http://jobs.51job.com/all/co4016945.html
自连电子科技（上海）有限公司,上海市张衡路198弄10号中海金鹤科技园4楼,121.592185,31.190993,3,,15-25万/年,Application Engineer,http://jobs.51job.com/all/co3587974.html
上海捷贝网络科技有限公司,杨浦区政益路48号五角丰达1209-1212室,121.523804,31.308707,3,,1-1.5万/月,WEB前端工程师,http://jobs.51job.com/all/co2613238.html
兴业证券股份有限公司,浦东新区长柳路36号兴业证券大厦,0.000000,0.000000,3,,1-1.5万/月,项目工程师（WEB前端开发）,http://jobs.51job.com/all/co523760.html
印孚瑟斯技术（中国）有限公司,广东深圳龙岗区坂田神州电脑大厦8楼,114.339799,22.703631,3,,1.5-2万/月,Client Service Specialist,http://jobs.51job.com/all/co2265273.html
上海资友信息科技有限公司,上海市徐汇区漕河泾开发区 智汇园 钦州北路,121.406757,31.183325,3,,0.8-1.2万/月,前端工程师,http://jobs.51job.com/all/co3493727.html
山东浪潮云服务信息科技有限公司,济南市高新区浪潮路1036号,117.133426,36.668087,3,,0.8-1万/月,虚拟化研发工程师,http://jobs.51job.com/all/co3711962.html
上海鸿安能源科技有限公司,浦东新区松林路97弄海怡别墅39号,121.538937,31.239929,3,,1-2万/月,技术部主管,http://jobs.51job.com/all/co4265153.html
上海纽约大学,Shanghai, China,121.521575,31.238055,3,,15-25万/年,Senior Web Developer,http://jobs.51job.com/all/co2919759.html
上海璞晋企业管理咨询有限公司,静安区愚园路168号环球世界大厦2505室,121.450947,31.230438,3,,2-2.5万/月,magento高级工程师,http://jobs.51job.com/all/co3958995.html
中烨集团,浦东新区陆家嘴环路1318号星展银行大厦20楼,121.509737,31.247743,3,,2.5-3万/月,高级软件开发工程师（JAVA）,http://jobs.51job.com/all/co2956020.html
蜜米柏克思（上海）商贸有限公司,杨浦区政立路415号中航天盛广场A幢6楼,121.516831,31.313994,3,,2.2-3万/月,中高级后端系统研发工程师,http://jobs.51job.com/all/co3936930.html
上海银天下投资集团有限公司,上海市浦东新区浦电路360号陆家嘴投资大厦3楼,121.536791,31.228006,3,,2-2.5万/月,安全开发工程师,http://jobs.51job.com/all/co2614418.html
上海新致软件股份有限公司,上海市浦东新区峨山路91弄98号陆家嘴陆家嘴软件园1号楼4-6楼,121.538180,31.222798,3,,,java培训讲师,http://jobs.51job.com/all/co156132.html
上海泛思信息科技有限公司,上海市徐汇区斜土路1223号之俊大厦1401室,121.470812,31.205619,3,,1-1.5万/月,项目经理,http://jobs.51job.com/all/co2412381.html
上海融道网金融信息服务有限公司,上海市浦东新区浦电路489号由由燕乔大厦15F（近世纪大道）,121.541672,31.228704,3,,1-2万/月,中级web前端,http://jobs.51job.com/all/co2585511.html
南通中南商业发展有限公司,南通市桃园路12号中南城购物中心东塔楼13层,120.898656,31.974230,3,,0.8-1万/月,高级软件开发工程师,http://jobs.51job.com/all/co3013710.html
《上海日报》社,上海市静安区威海路755号38楼,121.463914,31.231807,3,,0.8-1万/月,测试工程师,http://jobs.51job.com/all/co2651305.html
上海贺园文化传播有限公司,天目西路218号2座32013室,121.462902,31.250996,3,,1-1.5万/月,网络运营经理,http://jobs.51job.com/all/co3511351.html
上海至臻信息科技有限公司,上海市闵行区东川路555号4号楼3楼A,121.458605,31.028797,3,,0.8-1万/月,数据库工程师/管理员,http://jobs.51job.com/all/co3670338.html
国美手机,上海市浦东新区张江高科技园区张东路1387号科技领袖之都18幢,121.643403,31.223284,3,,1.5-2万/月,手机OTA服务器开发工程师,http://jobs.51job.com/all/co2185356.html
云霁（上海）信息科技有限公司,浦东新区金科路2889号B座203室,0.000000,0.000000,3,,15-20万/年,Web前端开发高级工程师,http://jobs.51job.com/all/co3210212.html
安吉斯媒体集团,中国,120.864749,29.506407,3,,1-1.5万/月,高级后端开发工程师,http://jobs.51job.com/all/co2253102.html
上海地平线教育信息科技有限公司,陆翔路111弄绿地公园广场1号楼809,121.378955,31.350642,3,,2-2.5万/月,技术总监（合伙人级）,http://jobs.51job.com/all/co3943235.html
上海意势信息科技有限公司,武宁路423号1号楼709室,121.423073,31.249618,3,,1.5-2万/月,Web应用开发工程师,http://jobs.51job.com/all/co4065429.html
上海量迅供应链管理有限公司,宝山区长江南路180号B503,121.485554,31.313710,3,,0.8-1万/月,Django工程师,http://jobs.51job.com/all/co3215522.html
深圳市星河互动科技有限公司,深圳市南山区高新南六道航盛科技大厦21楼,113.960176,22.541476,3,,1.5-2千/月,高级PHP开发工程师（大数据方向）,http://jobs.51job.com/all/co3319638.html
上海力友翻译有限公司,上海市长宁区延安西路1088号长峰中心629-630室,121.423584,31.215865,3,,1.5-2千/月,Php程序员 网站后台开发人员,http://jobs.51job.com/all/co1739794.html
上海咕噜咕噜体育发展有限公司,浦东沪南路2419弄复地万科活力城A座4座1506-1508,0.000000,0.000000,3,,1.5千以下/月,PHP软件高级工程师,http://jobs.51job.com/all/co2822440.html
上海弈微异谋网络科技有限公司,闵行区顾戴路3009号901室,121.359878,31.133309,3,,1-1.5万/年,网站程序员,http://jobs.51job.com/all/co3906865.html
上海脉豪商务信息咨询有限公司,虹口区四平路198号轻工国际大厦3楼,121.497480,31.268745,3,,10-20万/月,测试工程师,http://jobs.51job.com/all/co4028564.html
好米动力设备有限公司,闵行区紫旭路508号3栋,121.358042,31.021492,3,,1千以下/年,网络维护工程师,http://jobs.51job.com/all/co3873500.html
上海新忠盟企业管理咨询有限公司,上海市普陀区石泉六村63号石泉街道社区生活服务中心206室,121.434269,31.261893,3,,2-5千/月,网络管理员（可***）,http://jobs.51job.com/all/co3885348.html
title,address,longitude,latitude,coord_type,,income,jobname,url
上海极光网络科技有限公司,嘉定区南翔镇银翔路655号蓝天创业广场9楼,121.328318,31.296011,3,,1-1.5万/月,C++服务器开发,http://jobs.51job.com/all/co3348309.html
上海皓元医药股份有限公司,浦东新区蔡伦啃噬 720号2号楼502,0.000000,0.000000,3,,0.6-1.2万/月,网站推广优化（SEO）主管,http://jobs.51job.com/all/co4294993.html
科大讯飞股份有限公司,合肥市望江西路666号,117.201746,31.838212,3,,1.5-2万/月,WEB开发工程师,http://jobs.51job.com/all/co315713.html
上海购酒网电子商务有限公司,上海市松江区洞泾镇茂盛路202弄18号,121.274785,31.075267,3,,1-1.5万/月,推广总监/网络推广总监/电商推广总监,http://jobs.51job.com/all/co2616969.html
上海妙克信息科技有限公司,凤城路1号,121.531611,31.279924,3,,1.5-2万/月,Elastic Search开发工程师,http://jobs.51job.com/all/co3872603.html
上海移通网络有限公司,上海市静安区威海路755号文新报业大厦30层,121.463780,31.231874,3,,0.8-1.2万/月,高级系统工程师,http://jobs.51job.com/all/co106385.html
上海简米网络科技有限公司,上海市浦东新区碧波路912弄11号,121.589352,31.202752,3,,1-2万/月,高级技术支持,http://jobs.51job.com/all/co3661063.html
众创时代有限公司,上海市四川北路859号中信广场27楼,121.490329,31.253774,3,,1.5-2万/月,电商运营,http://jobs.51job.com/all/co4293724.html
上海九盈信息科技有限公司,徐江区钦州北路1088号75号楼4楼,121.412234,31.185175,3,,1.2-1.8万/月,Java软件工程师,http://jobs.51job.com/all/co2602124.html
上海卡云信息科技有限公司,上海市浦东新区浦三路21弄55.56号20楼,121.528679,31.181569,3,,2-3万/月,服务端主程,http://jobs.51job.com/all/co4349998.html
微鲸科技有限公司,上海市浦东新区盛夏路666号,121.635454,31.212139,3,,2-2.5万/月,高级安全工程师,http://jobs.51job.com/all/co3530111.html
奇虎360科技有限公司,北京,116.413554,39.911013,3,,,高级前端研发工程师,http://jobs.51job.com/all/co804886.html
澳大利亚威特豪斯(白马)国际集团,上海市徐汇区华山路2018号汇银广场北楼2302室,121.442956,31.203851,3,,0.8-1万/月,媒体网站站长,http://jobs.51job.com/all/co3183743.html
